"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","TYPE_2","ENGTYPE_2","NL_NAME_2","VARNAME_2"
282,15,"AUS","Australia",5,"New South Wales",282,"Tweed - Pt B","Aboriginal Council","Aboriginal Council",NA,NA
283,15,"AUS","Australia",5,"New South Wales",283,"Tweed  - Tweed-Heads","Aboriginal Council","Aboriginal Council",NA,NA
284,15,"AUS","Australia",5,"New South Wales",284,"Tweed  - Tweed Coast","Aboriginal Council","Aboriginal Council",NA,NA
285,15,"AUS","Australia",5,"New South Wales",285,"Unincorp. Far West","Unknown","Unknown",NA,NA
286,15,"AUS","Australia",5,"New South Wales",286,"Upper Hunter Shire","Aboriginal Council","Aboriginal Council",NA,NA
287,15,"AUS","Australia",5,"New South Wales",287,"Upper Lachlan Shire","Aboriginal Council","Aboriginal Council",NA,NA
288,15,"AUS","Australia",5,"New South Wales",288,"Uralla","Shire","Shire",NA,NA
289,15,"AUS","Australia",5,"New South Wales",289,"Urana","Shire","Shire",NA,NA
290,15,"AUS","Australia",5,"New South Wales",290,"Wagga Wagga - Pt A","City","City",NA,NA
291,15,"AUS","Australia",5,"New South Wales",291,"Wagga Wagga - Pt B","City","City",NA,NA
292,15,"AUS","Australia",5,"New South Wales",292,"Wakool","Shire","Shire",NA,NA
293,15,"AUS","Australia",5,"New South Wales",293,"Walcha","Shire","Shire",NA,NA
294,15,"AUS","Australia",5,"New South Wales",294,"Walgett","Shire","Shire",NA,NA
295,15,"AUS","Australia",5,"New South Wales",295,"Warren","Shire","Shire",NA,NA
296,15,"AUS","Australia",5,"New South Wales",296,"Warringah","Shire","Shire",NA,NA
297,15,"AUS","Australia",5,"New South Wales",297,"Warrumbungle Shire","Aboriginal Council","Aboriginal Council",NA,NA
298,15,"AUS","Australia",5,"New South Wales",298,"Waverley","Shire","Shire",NA,NA
299,15,"AUS","Australia",5,"New South Wales",299,"Weddin","Shire","Shire",NA,NA
300,15,"AUS","Australia",5,"New South Wales",300,"Wellington","Shire","Shire",NA,NA
301,15,"AUS","Australia",5,"New South Wales",301,"Wentworth","Shire","Shire",NA,NA
302,15,"AUS","Australia",5,"New South Wales",302,"Willoughby","City","City",NA,NA
303,15,"AUS","Australia",5,"New South Wales",303,"Wingecarribee","Shire","Shire",NA,NA
304,15,"AUS","Australia",5,"New South Wales",304,"Wollondilly","Shire","Shire",NA,NA
305,15,"AUS","Australia",5,"New South Wales",305,"Wollongong - Inner","City","City",NA,NA
306,15,"AUS","Australia",5,"New South Wales",306,"Wollongong Bal","City","City",NA,NA
307,15,"AUS","Australia",5,"New South Wales",307,"Woollahra","Municipality/Municipal Council","Municipality/Municipal Council",NA,NA
308,15,"AUS","Australia",5,"New South Wales",308,"Wyong - North-East","Aboriginal Council","Aboriginal Council",NA,NA
309,15,"AUS","Australia",5,"New South Wales",309,"Wyong - South and West","Aboriginal Council","Aboriginal Council",NA,NA
310,15,"AUS","Australia",5,"New South Wales",310,"Yass Valley","Shire","Shire",NA,NA
311,15,"AUS","Australia",5,"New South Wales",311,"Young","Shire","Shire",NA,NA
312,15,"AUS","Australia",6,"Northern Territory",312,"Alawa","Unknown","Unknown",NA,NA
313,15,"AUS","Australia",6,"Northern Territory",313,"Alice Springs- Charles","Town","Town",NA,NA
314,15,"AUS","Australia",6,"Northern Territory",314,"Alice Springs- Heavitree","Town","Town",NA,NA
315,15,"AUS","Australia",6,"Northern Territory",315,"Alice Springs- Ross","Town","Town",NA,NA
316,15,"AUS","Australia",6,"Northern Territory",316,"Alice Springs- Stuart","Town","Town",NA,NA
317,15,"AUS","Australia",6,"Northern Territory",317,"Alice Springs - Larapinta","Town","Town",NA,NA
318,15,"AUS","Australia",6,"Northern Territory",318,"Alpurrurulam","Community Government Council","Community Government Council",NA,NA
319,15,"AUS","Australia",6,"Northern Territory",319,"Angurugu","Community Government Council","Community Government Council",NA,NA
320,15,"AUS","Australia",6,"Northern Territory",320,"Anmatjere","Community Government Council","Community Government Council",NA,NA
321,15,"AUS","Australia",6,"Northern Territory",321,"Anula","Unknown","Unknown",NA,NA
322,15,"AUS","Australia",6,"Northern Territory",322,"Arltarlpilta","Community Government Council","Community Government Council",NA,NA
323,15,"AUS","Australia",6,"Northern Territory",323,"Bakewell","Unknown","Unknown",NA,NA
324,15,"AUS","Australia",6,"Northern Territory",324,"Bayview-Woolner","Unknown","Unknown",NA,NA
325,15,"AUS","Australia",6,"Northern Territory",325,"Belyuen","Community Government Council","Community Government Council",NA,NA
326,15,"AUS","Australia",6,"Northern Territory",326,"Binjari","Community Government Council","Community Government Council",NA,NA
327,15,"AUS","Australia",6,"Northern Territory",327,"Borroloola","Community Government Council","Community Government Council",NA,NA
328,15,"AUS","Australia",6,"Northern Territory",328,"Brinkin","Unknown","Unknown",NA,NA
329,15,"AUS","Australia",6,"Northern Territory",329,"City - Inner","Unknown","Unknown",NA,NA
330,15,"AUS","Australia",6,"Northern Territory",330,"City - Remainder","Unknown","Unknown",NA,NA
331,15,"AUS","Australia",6,"Northern Territory",331,"Coconut Grove","Unknown","Unknown",NA,NA
332,15,"AUS","Australia",6,"Northern Territory",332,"Coomalie","Community Government Council","Community Government Council",NA,NA
333,15,"AUS","Australia",6,"Northern Territory",333,"Cox-Finniss","Unknown","Unknown",NA,NA
334,15,"AUS","Australia",6,"Northern Territory",334,"Cox Peninsula","Community Government Council","Community Government Council",NA,NA
335,15,"AUS","Australia",6,"Northern Territory",335,"Daguragu","Community Government Council","Community Government Council",NA,NA
336,15,"AUS","Australia",6,"Northern Territory",336,"Daly","Unknown","Unknown",NA,NA
337,15,"AUS","Australia",6,"Northern Territory",337,"Driver","Unknown","Unknown",NA,NA
338,15,"AUS","Australia",6,"Northern Territory",338,"Durack","Unknown","Unknown",NA,NA
339,15,"AUS","Australia",6,"Northern Territory",339,"East Arm","Unknown","Unknown",NA,NA
340,15,"AUS","Australia",6,"Northern Territory",340,"East Arnhem - Bal","Unknown","Unknown",NA,NA
341,15,"AUS","Australia",6,"Northern Territory",341,"Elliott District","Community Government Council","Community Government Council",NA,NA
342,15,"AUS","Australia",6,"Northern Territory",342,"Elsey","Unknown","Unknown",NA,NA
343,15,"AUS","Australia",6,"Northern Territory",343,"Fannie Bay","Unknown","Unknown",NA,NA
344,15,"AUS","Australia",6,"Northern Territory",344,"Gray","Unknown","Unknown",NA,NA
345,15,"AUS","Australia",6,"Northern Territory",345,"Groote Eylandt","Unknown","Unknown",NA,NA
346,15,"AUS","Australia",6,"Northern Territory",346,"Gulf","Unknown","Unknown",NA,NA
347,15,"AUS","Australia",6,"Northern Territory",347,"Gunn-Palmerston","City","City",NA,NA
348,15,"AUS","Australia",6,"Northern Territory",348,"Hanson","Unknown","Unknown",NA,NA
349,15,"AUS","Australia",6,"Northern Territory",349,"Jabiru","Town","Town",NA,NA
350,15,"AUS","Australia",6,"Northern Territory",350,"Jilkminggan","Community Government Council","Community Government Council",NA,NA
351,15,"AUS","Australia",6,"Northern Territory",351,"Jingili","Unknown","Unknown",NA,NA
352,15,"AUS","Australia",6,"Northern Territory",352,"Karama","Unknown","Unknown",NA,NA
353,15,"AUS","Australia",6,"Northern Territory",353,"Katherine","Town","Town",NA,NA
354,15,"AUS","Australia",6,"Northern Territory",354,"Kunbarllanjnja","Community Government Council","Community Government Council",NA,NA
355,15,"AUS","Australia",6,"Northern Territory",355,"Lajamanu","Community Government Council","Community Government Council",NA,NA
356,15,"AUS","Australia",6,"Northern Territory",356,"Larrakeyah","Unknown","Unknown",NA,NA
357,15,"AUS","Australia",6,"Northern Territory",357,"Leanyer","Unknown","Unknown",NA,NA
358,15,"AUS","Australia",6,"Northern Territory",358,"Lee Point-Leanyer Swamp","Unknown","Unknown",NA,NA
359,15,"AUS","Australia",6,"Northern Territory",359,"Litchfield - Pt A","Shire","Shire",NA,NA
360,15,"AUS","Australia",6,"Northern Territory",360,"Litchfield - Pt B","Shire","Shire",NA,NA
361,15,"AUS","Australia",6,"Northern Territory",361,"Ltyentye Purte","Community Government Council","Community Government Council",NA,NA
362,15,"AUS","Australia",6,"Northern Territory",362,"Ludmilla","Unknown","Unknown",NA,NA
363,15,"AUS","Australia",6,"Northern Territory",363,"Malak","Unknown","Unknown",NA,NA
364,15,"AUS","Australia",6,"Northern Territory",364,"Marngarr","Community Government Council","Community Government Council",NA,NA
365,15,"AUS","Australia",6,"Northern Territory",365,"Marrara","Unknown","Unknown",NA,NA
366,15,"AUS","Australia",6,"Northern Territory",366,"Mataranka","Community Government Council","Community Government Council",NA,NA
367,15,"AUS","Australia",6,"Northern Territory",367,"Millner","Unknown","Unknown",NA,NA
368,15,"AUS","Australia",6,"Northern Territory",368,"Moil","Unknown","Unknown",NA,NA
369,15,"AUS","Australia",6,"Northern Territory",369,"Moulden","Unknown","Unknown",NA,NA
370,15,"AUS","Australia",6,"Northern Territory",370,"Nakara","Unknown","Unknown",NA,NA
371,15,"AUS","Australia",6,"Northern Territory",371,"Narrows","Unknown","Unknown",NA,NA
372,15,"AUS","Australia",6,"Northern Territory",372,"Nauiyu Nambiyu","Community Government Council","Community Government Council",NA,NA
373,15,"AUS","Australia",6,"Northern Territory",373,"Nhulunbuy","Unknown","Unknown",NA,NA
374,15,"AUS","Australia",6,"Northern Territory",374,"Nightcliff","Unknown","Unknown",NA,NA
375,15,"AUS","Australia",6,"Northern Territory",375,"Numbulwar/Numburindi","Community Government Council","Community Government Council",NA,"Numbulwar Numburindi"
376,15,"AUS","Australia",6,"Northern Territory",376,"Nyirranggulung Mardrulk Ngadberre","Unknown","Unknown",NA,NA
377,15,"AUS","Australia",6,"Northern Territory",377,"Palmerston","City","City",NA,NA
378,15,"AUS","Australia",6,"Northern Territory",378,"Parap","Unknown","Unknown",NA,NA
379,15,"AUS","Australia",6,"Northern Territory",379,"Petermann-Simpson","Unknown","Unknown",NA,NA
380,15,"AUS","Australia",6,"Northern Territory",380,"Pine Creek","Community Government Council","Community Government Council",NA,NA
381,15,"AUS","Australia",6,"Northern Territory",381,"Rapid Creek","Unknown","Unknown",NA,NA
382,15,"AUS","Australia",6,"Northern Territory",382,"Sandover","Unknown","Unknown",NA,NA
383,15,"AUS","Australia",6,"Northern Territory",383,"South Alligator","Unknown","Unknown",NA,NA
384,15,"AUS","Australia",6,"Northern Territory",384,"Stuart Park","Unknown","Unknown",NA,NA
385,15,"AUS","Australia",6,"Northern Territory",385,"Tableland","Unknown","Unknown",NA,NA
386,15,"AUS","Australia",6,"Northern Territory",386,"Tanami","Unknown","Unknown",NA,NA
387,15,"AUS","Australia",6,"Northern Territory",387,"Tapatijatjaka","Community Government Council","Community Government Council",NA,"Tapatjatjaka"
388,15,"AUS","Australia",6,"Northern Territory",388,"Tennant Creek - Bal","Unknown","Unknown",NA,NA
389,15,"AUS","Australia",6,"Northern Territory",389,"Tennant Creek","Town","Town",NA,NA
390,15,"AUS","Australia",6,"Northern Territory",390,"Thamarrurr","Community Government Council","Community Government Council",NA,NA
391,15,"AUS","Australia",6,"Northern Territory",391,"The Gardens","Unknown","Unknown",NA,NA
392,15,"AUS","Australia",6,"Northern Territory",392,"Timber Creek","Community Government Council","Community Government Council",NA,NA
393,15,"AUS","Australia",6,"Northern Territory",393,"Tiwi Islands","Unknown","Unknown",NA,NA
394,15,"AUS","Australia",6,"Northern Territory",394,"Tiwi","Unknown","Unknown",NA,NA
395,15,"AUS","Australia",6,"Northern Territory",395,"Victoria","Unknown","Unknown",NA,NA
396,15,"AUS","Australia",6,"Northern Territory",396,"Wagaman","Unknown","Unknown",NA,NA
397,15,"AUS","Australia",6,"Northern Territory",397,"Walingeri-Ngumpinku","Community Government Council","Community Government Council",NA,"Walangeri Ngumpinku"
398,15,"AUS","Australia",6,"Northern Territory",398,"Wallace Rockhole","Community Government Council","Community Government Council",NA,NA
399,15,"AUS","Australia",6,"Northern Territory",399,"Wanguri","Unknown","Unknown",NA,NA
400,15,"AUS","Australia",6,"Northern Territory",400,"Watiyawanu","Community Government Council","Community Government Council",NA,NA
401,15,"AUS","Australia",6,"Northern Territory",401,"West Arnhem","Unknown","Unknown",NA,NA
402,15,"AUS","Australia",6,"Northern Territory",402,"Winnellie","Unknown","Unknown",NA,NA
403,15,"AUS","Australia",6,"Northern Territory",403,"Woodroffe","Unknown","Unknown",NA,NA
404,15,"AUS","Australia",6,"Northern Territory",404,"Wulagi","Unknown","Unknown",NA,NA
405,15,"AUS","Australia",6,"Northern Territory",405,"Yuendumu","Community Government Council","Community Government Council",NA,NA
406,15,"AUS","Australia",6,"Northern Territory",406,"Yugal Mangi","Community Government Council","Community Government Council",NA,"Yugul Mangi"
407,15,"AUS","Australia",7,"Queensland",407,"Acacia Ridge","Unknown","Unknown",NA,NA
408,15,"AUS","Australia",7,"Queensland",408,"Aitkenvale","Unknown","Unknown",NA,NA
409,15,"AUS","Australia",7,"Queensland",409,"Albany Creek","Unknown","Unknown",NA,NA
410,15,"AUS","Australia",7,"Queensland",410,"Albion","Unknown","Unknown",NA,NA
411,15,"AUS","Australia",7,"Queensland",411,"Alderley","Unknown","Unknown",NA,NA
412,15,"AUS","Australia",7,"Queensland",412,"Alexandra Hills","Unknown","Unknown",NA,NA
413,15,"AUS","Australia",7,"Queensland",413,"Algester","Unknown","Unknown",NA,NA
414,15,"AUS","Australia",7,"Queensland",414,"Annerley","Unknown","Unknown",NA,NA
415,15,"AUS","Australia",7,"Queensland",415,"Anstead","Unknown","Unknown",NA,NA
416,15,"AUS","Australia",7,"Queensland",416,"Aramac","Shire","Shire",NA,NA
417,15,"AUS","Australia",7,"Queensland",417,"Archerfield","Unknown","Unknown",NA,NA
418,15,"AUS","Australia",7,"Queensland",418,"Ascot","Unknown","Unknown",NA,NA
419,15,"AUS","Australia",7,"Queensland",419,"Ashgrove","Unknown","Unknown",NA,NA
420,15,"AUS","Australia",7,"Queensland",420,"Ashmore-Benowa","Unknown","Unknown",NA,NA
421,15,"AUS","Australia",7,"Queensland",421,"Aspley","Unknown","Unknown",NA,NA
422,15,"AUS","Australia",7,"Queensland",422,"Atherton","Shire","Shire",NA,NA
423,15,"AUS","Australia",7,"Queensland",423,"Aurukun","Shire","Shire",NA,NA
424,15,"AUS","Australia",7,"Queensland",424,"Badu","Unknown","Unknown",NA,NA
425,15,"AUS","Australia",7,"Queensland",425,"Bald Hills","Unknown","Unknown",NA,NA
426,15,"AUS","Australia",7,"Queensland",426,"Balmoral","Unknown","Unknown",NA,NA
427,15,"AUS","Australia",7,"Queensland",427,"Balonne","Shire","Shire",NA,NA
428,15,"AUS","Australia",7,"Queensland",428,"Bamaga","Unknown","Unknown",NA,NA
429,15,"AUS","Australia",7,"Queensland",429,"Banana","Shire","Shire",NA,NA
430,15,"AUS","Australia",7,"Queensland",430,"Banyo","Unknown","Unknown",NA,NA
431,15,"AUS","Australia",7,"Queensland",431,"Barcaldine","Shire","Shire",NA,NA
432,15,"AUS","Australia",7,"Queensland",432,"Barcoo","Shire","Shire",NA,NA
433,15,"AUS","Australia",7,"Queensland",433,"Bardon","Unknown","Unknown",NA,NA
434,15,"AUS","Australia",7,"Queensland",434,"Bauhinia","Shire","Shire",NA,NA
435,15,"AUS","Australia",7,"Queensland",435,"Beaudesert  - Pt A","Shire","Shire",NA,NA
436,15,"AUS","Australia",7,"Queensland",436,"Beaudesert  - Pt B","Shire","Shire",NA,NA
437,15,"AUS","Australia",7,"Queensland",437,"Beaudesert  - Pt C","Shire","Shire",NA,NA
438,15,"AUS","Australia",7,"Queensland",438,"Beenleigh","Unknown","Unknown",NA,NA
439,15,"AUS","Australia",7,"Queensland",439,"Bellbowrie","Unknown","Unknown",NA,NA
440,15,"AUS","Australia",7,"Queensland",440,"Belmont-Mackenzie","Unknown","Unknown",NA,NA
441,15,"AUS","Australia",7,"Queensland",441,"Belyando","Shire","Shire",NA,NA
442,15,"AUS","Australia",7,"Queensland",442,"Bendemere","Shire","Shire",NA,NA
443,15,"AUS","Australia",7,"Queensland",443,"Bethania-Waterford","Unknown","Unknown",NA,NA
444,15,"AUS","Australia",7,"Queensland",444,"Biggenden","Shire","Shire",NA,NA
445,15,"AUS","Australia",7,"Queensland",445,"Biggera Waters-Labrador","Unknown","Unknown",NA,NA
446,15,"AUS","Australia",7,"Queensland",446,"Bilinga-Tugun","Unknown","Unknown",NA,NA
447,15,"AUS","Australia",7,"Queensland",447,"Birkdale","Unknown","Unknown",NA,NA
448,15,"AUS","Australia",7,"Queensland",448,"Blackall","Shire","Shire",NA,NA
449,15,"AUS","Australia",7,"Queensland",449,"Boigu","Unknown","Unknown",NA,NA
450,15,"AUS","Australia",7,"Queensland",450,"Boonah","Shire","Shire",NA,NA
451,15,"AUS","Australia",7,"Queensland",451,"Boondall","Unknown","Unknown",NA,NA
452,15,"AUS","Australia",7,"Queensland",452,"Booringa","Shire","Shire",NA,NA
453,15,"AUS","Australia",7,"Queensland",453,"Boulia","Shire","Shire",NA,NA
454,15,"AUS","Australia",7,"Queensland",454,"Bowen Hills","Unknown","Unknown",NA,NA
455,15,"AUS","Australia",7,"Queensland",455,"Bowen","Shire","Shire",NA,NA
456,15,"AUS","Australia",7,"Queensland",456,"Bracken Ridge","Unknown","Unknown",NA,NA
457,15,"AUS","Australia",7,"Queensland",457,"Bray Park","Unknown","Unknown",NA,NA
458,15,"AUS","Australia",7,"Queensland",458,"Bribie Island","Unknown","Unknown",NA,NA
459,15,"AUS","Australia",7,"Queensland",459,"Bridgeman Downs","Unknown","Unknown",NA,NA
460,15,"AUS","Australia",7,"Queensland",460,"Brighton","Unknown","Unknown",NA,NA
461,15,"AUS","Australia",7,"Queensland",461,"Broadbeach-Mermaid Beach","Unknown","Unknown",NA,NA
462,15,"AUS","Australia",7,"Queensland",462,"Broadbeach Waters","Unknown","Unknown",NA,NA
463,15,"AUS","Australia",7,"Queensland",463,"Broadsound","Shire","Shire",NA,NA
464,15,"AUS","Australia",7,"Queensland",464,"Brookfield (incl. Brisbane Forest Park)","Unknown","Unknown",NA,NA
465,15,"AUS","Australia",7,"Queensland",465,"Browns Plains","Unknown","Unknown",NA,NA
466,15,"AUS","Australia",7,"Queensland",466,"Bulimba","Unknown","Unknown",NA,NA
467,15,"AUS","Australia",7,"Queensland",467,"Bulloo","Shire","Shire",NA,NA
468,15,"AUS","Australia",7,"Queensland",468,"Bundaberg","City","City",NA,NA
469,15,"AUS","Australia",7,"Queensland",469,"Bundall","Unknown","Unknown",NA,NA
470,15,"AUS","Australia",7,"Queensland",470,"Bungil","Shire","Shire",NA,NA
471,15,"AUS","Australia",7,"Queensland",471,"Burbank","Unknown","Unknown",NA,NA
472,15,"AUS","Australia",7,"Queensland",472,"Burdekin","Shire","Shire",NA,NA
473,15,"AUS","Australia",7,"Queensland",473,"Burke","Shire","Shire",NA,NA
474,15,"AUS","Australia",7,"Queensland",474,"Burleigh Heads","Unknown","Unknown",NA,NA
475,15,"AUS","Australia",7,"Queensland",475,"Burleigh Waters","Unknown","Unknown",NA,NA
476,15,"AUS","Australia",7,"Queensland",476,"Burnett  - Pt A","Shire","Shire",NA,NA
477,15,"AUS","Australia",7,"Queensland",477,"Burnett  - Pt B","Shire","Shire",NA,NA
478,15,"AUS","Australia",7,"Queensland",478,"Burpengary-Narangba","Unknown","Unknown",NA,NA
479,15,"AUS","Australia",7,"Queensland",479,"Caboolture - Hinterland","Shire","Shire",NA,NA
480,15,"AUS","Australia",7,"Queensland",480,"Caboolture - Midwest","Shire","Shire",NA,NA
481,15,"AUS","Australia",7,"Queensland",481,"Caboolture  - Central","Shire","Shire",NA,NA
482,15,"AUS","Australia",7,"Queensland",482,"Caboolture  - East","Shire","Shire",NA,NA
483,15,"AUS","Australia",7,"Queensland",483,"Cairns - Central Suburbs","City","City",NA,NA
484,15,"AUS","Australia",7,"Queensland",484,"Cairns - Mt Whitfield","City","City",NA,NA
485,15,"AUS","Australia",7,"Queensland",485,"Cairns - Northern Suburbs","City","City",NA,NA
486,15,"AUS","Australia",7,"Queensland",486,"Cairns - Pt B","City","City",NA,NA
487,15,"AUS","Australia",7,"Queensland",487,"Cairns - Trinity","City","City",NA,NA
488,15,"AUS","Australia",7,"Queensland",488,"Cairns - Western Suburbs","City","City",NA,NA
489,15,"AUS","Australia",7,"Queensland",489,"Cairns  - Barron","City","City",NA,NA
490,15,"AUS","Australia",7,"Queensland",490,"Cairns  - City","City","City",NA,NA
491,15,"AUS","Australia",7,"Queensland",491,"Calamvale","Unknown","Unknown",NA,NA
492,15,"AUS","Australia",7,"Queensland",492,"Calliope - Pt A","Shire","Shire",NA,NA
493,15,"AUS","Australia",7,"Queensland",493,"Calliope - Pt B","Shire","Shire",NA,NA
494,15,"AUS","Australia",7,"Queensland",494,"Caloundra - Caloundra N.","City","City",NA,NA
495,15,"AUS","Australia",7,"Queensland",495,"Caloundra - Caloundra S.","City","City",NA,NA
496,15,"AUS","Australia",7,"Queensland",496,"Caloundra - Hinterland","City","City",NA,NA
497,15,"AUS","Australia",7,"Queensland",497,"Caloundra - Kawana","City","City",NA,NA
498,15,"AUS","Australia",7,"Queensland",498,"Caloundra - Rail Corridor","City","City",NA,NA
499,15,"AUS","Australia",7,"Queensland",499,"Cambooya - Pt A","Shire","Shire",NA,NA
500,15,"AUS","Australia",7,"Queensland",500,"Cambooya - Pt B","Shire","Shire",NA,NA
501,15,"AUS","Australia",7,"Queensland",501,"Camp Hill","Unknown","Unknown",NA,NA
502,15,"AUS","Australia",7,"Queensland",502,"Cannon Hill","Unknown","Unknown",NA,NA
503,15,"AUS","Australia",7,"Queensland",503,"Capalaba","Unknown","Unknown",NA,NA
504,15,"AUS","Australia",7,"Queensland",504,"Carbrook-Cornubia","Unknown","Unknown",NA,NA
505,15,"AUS","Australia",7,"Queensland",505,"Cardwell","Shire","Shire",NA,NA
506,15,"AUS","Australia",7,"Queensland",506,"Carina Heights","Unknown","Unknown",NA,NA
507,15,"AUS","Australia",7,"Queensland",507,"Carina","Unknown","Unknown",NA,NA
508,15,"AUS","Australia",7,"Queensland",508,"Carindale","Unknown","Unknown",NA,NA
509,15,"AUS","Australia",7,"Queensland",509,"Carpentaria","Shire","Shire",NA,NA
510,15,"AUS","Australia",7,"Queensland",510,"Carrara-Merrimac","Unknown","Unknown",NA,NA
511,15,"AUS","Australia",7,"Queensland",511,"Carseldine","Unknown","Unknown",NA,NA
512,15,"AUS","Australia",7,"Queensland",512,"Central Pine West","Unknown","Unknown",NA,NA
513,15,"AUS","Australia",7,"Queensland",513,"Chandler-Capalaba West","Unknown","Unknown",NA,NA
514,15,"AUS","Australia",7,"Queensland",514,"Chapel Hill","Unknown","Unknown",NA,NA
515,15,"AUS","Australia",7,"Queensland",515,"Charters Towers","City","City",NA,NA
516,15,"AUS","Australia",7,"Queensland",516,"Chelmer","Unknown","Unknown",NA,NA
517,15,"AUS","Australia",7,"Queensland",517,"Cherbourg","Community Government Council","Community Government Council",NA,NA
518,15,"AUS","Australia",7,"Queensland",518,"Chermside West","Unknown","Unknown",NA,NA
519,15,"AUS","Australia",7,"Queensland",519,"Chermside","Unknown","Unknown",NA,NA
520,15,"AUS","Australia",7,"Queensland",520,"Chinchilla","Shire","Shire",NA,NA
521,15,"AUS","Australia",7,"Queensland",521,"City - Inner","Unknown","Unknown",NA,NA
522,15,"AUS","Australia",7,"Queensland",522,"City - Remainder","Unknown","Unknown",NA,NA
523,15,"AUS","Australia",7,"Queensland",523,"City","Unknown","Unknown",NA,NA
524,15,"AUS","Australia",7,"Queensland",524,"Clayfield","Unknown","Unknown",NA,NA
525,15,"AUS","Australia",7,"Queensland",525,"Cleveland","Unknown","Unknown",NA,NA
526,15,"AUS","Australia",7,"Queensland",526,"Clifton","Shire","Shire",NA,NA
527,15,"AUS","Australia",7,"Queensland",527,"Cloncurry","Shire","Shire",NA,NA
528,15,"AUS","Australia",7,"Queensland",528,"Clontarf","Unknown","Unknown",NA,NA
529,15,"AUS","Australia",7,"Queensland",529,"Cook","Shire","Shire",NA,NA
530,15,"AUS","Australia",7,"Queensland",530,"Coolangatta","Unknown","Unknown",NA,NA
531,15,"AUS","Australia",7,"Queensland",531,"Cooloola - Gympie only","Shire","Shire",NA,NA
532,15,"AUS","Australia",7,"Queensland",532,"Cooloola (excl. Gympie)","Shire","Shire",NA,NA
533,15,"AUS","Australia",7,"Queensland",533,"Coombabah","Unknown","Unknown",NA,NA
534,15,"AUS","Australia",7,"Queensland",534,"Coopers Plains","Unknown","Unknown",NA,NA
535,15,"AUS","Australia",7,"Queensland",535,"Coorparoo","Unknown","Unknown",NA,NA
536,15,"AUS","Australia",7,"Queensland",536,"Corinda","Unknown","Unknown",NA,NA
537,15,"AUS","Australia",7,"Queensland",537,"Cranbrook","Unknown","Unknown",NA,NA
538,15,"AUS","Australia",7,"Queensland",538,"Crow's Nest - Pt A","Shire","Shire",NA,NA
539,15,"AUS","Australia",7,"Queensland",539,"Crow's Nest - Pt B","Shire","Shire",NA,NA
540,15,"AUS","Australia",7,"Queensland",540,"Croydon","Shire","Shire",NA,NA
541,15,"AUS","Australia",7,"Queensland",541,"Currajong","Unknown","Unknown",NA,NA
542,15,"AUS","Australia",7,"Queensland",542,"Currumbin Valley-Tallebudgera","Unknown","Unknown",NA,NA
543,15,"AUS","Australia",7,"Queensland",543,"Currumbin Waters","Unknown","Unknown",NA,NA
544,15,"AUS","Australia",7,"Queensland",544,"Currumbin","Unknown","Unknown",NA,NA
545,15,"AUS","Australia",7,"Queensland",545,"Daisy Hill-Priestdale","Unknown","Unknown",NA,NA
546,15,"AUS","Australia",7,"Queensland",546,"Dakabin-Kallangur-M. Downs","Unknown","Unknown",NA,NA
547,15,"AUS","Australia",7,"Queensland",547,"Dalby","Town","Town",NA,NA
548,15,"AUS","Australia",7,"Queensland",548,"Dalrymple","Shire","Shire",NA,NA
549,15,"AUS","Australia",7,"Queensland",549,"Darra-Sumner","Unknown","Unknown",NA,NA
550,15,"AUS","Australia",7,"Queensland",550,"Dauan","Unknown","Unknown",NA,NA
551,15,"AUS","Australia",7,"Queensland",551,"Deagon","Unknown","Unknown",NA,NA
552,15,"AUS","Australia",7,"Queensland",552,"Deception Bay","Unknown","Unknown",NA,NA
553,15,"AUS","Australia",7,"Queensland",553,"Diamantina","Shire","Shire",NA,NA
554,15,"AUS","Australia",7,"Queensland",554,"Doolandella-Forest Lake","Unknown","Unknown",NA,NA
555,15,"AUS","Australia",7,"Queensland",555,"Doomadgee","Community Government Council","Community Government Council",NA,NA
556,15,"AUS","Australia",7,"Queensland",556,"Douglas","Shire","Shire",NA,NA
557,15,"AUS","Australia",7,"Queensland",557,"Duaringa","Shire","Shire",NA,NA
558,15,"AUS","Australia",7,"Queensland",558,"Durack","Unknown","Unknown",NA,NA
559,15,"AUS","Australia",7,"Queensland",559,"Dutton Park","Unknown","Unknown",NA,NA
560,15,"AUS","Australia",7,"Queensland",560,"Eacham","Shire","Shire",NA,NA
561,15,"AUS","Australia",7,"Queensland",561,"Eagleby","Unknown","Unknown",NA,NA
562,15,"AUS","Australia",7,"Queensland",562,"East Brisbane","Unknown","Unknown",NA,NA
563,15,"AUS","Australia",7,"Queensland",563,"Edens Landing-Holmview","Unknown","Unknown",NA,NA
564,15,"AUS","Australia",7,"Queensland",564,"Eidsvold","Shire","Shire",NA,NA
565,15,"AUS","Australia",7,"Queensland",565,"Eight Mile Plains","Unknown","Unknown",NA,NA
566,15,"AUS","Australia",7,"Queensland",566,"Elanora","Unknown","Unknown",NA,NA
567,15,"AUS","Australia",7,"Queensland",567,"Ellen Grove","Unknown","Unknown",NA,NA
568,15,"AUS","Australia",7,"Queensland",568,"Emerald","Shire","Shire",NA,NA
569,15,"AUS","Australia",7,"Queensland",569,"Enoggera","Unknown","Unknown",NA,NA
